^DJI,60d,10,1h,8,38,10,-1930.46875,500000,10,0.5,5.0,5,5,50.0,50.0,2023-04-20 14:30:00-04:00 - 2023-06-01 13:30:00-04:00
^DJI,60d,10,1h,8,38,10,-1930.46875,500000,10,0.5,5.0,5,5,50.0,50.0,2023-04-20 14:30:00-04:00 - 2023-06-01 13:30:00-04:00
^DJI,60d,217,2m,8,38,217,-7780.625,500000,10,0.5,5.0,101,116,46.54377880184332,53.45622119815668,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-4802.3828125,500000,10,1,10,91,126,41.935483870967744,58.06451612903226,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-11279.21875,500000,10,0.1,1.0,102,115,47.004608294930875,52.995391705069125,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-5737.3828125,500000,10,2,20,58,159,26.72811059907834,73.27188940092167,2023-05-05 11:20:00-04:00 - 2023-06-16 13:40:00-04:00
^DJI,60d,217,2m,8,38,217,-7780.625,500000,10,0.5,5.0,101,116,46.54377880184332,53.45622119815668,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-5007.0703125,500000,10,0.9,9.0,95,122,43.77880184331797,56.22119815668203,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-12200.117187501455,500000,10,0.01,0.1,100,117,46.08294930875576,53.91705069124424,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-12250.117187497199,500000,10,0.01,0.05,100,117,46.08294930875576,53.91705069124424,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
^DJI,60d,217,2m,8,38,217,-11789.21875,500000,10,0.1,0.5,102,115,47.004608294930875,52.995391705069125,2023-05-05 11:20:00-04:00 - 2023-06-16 13:36:00-04:00
